CONTAINER ID   IMAGE                                                 COMMAND                  CREATED        STATUS                      PORTS                                           NAMES
ad5dbc1350f1   r2e:temp_delight                                      "/bin/bash"              4 weeks ago    Created                                                                     gifted_moore3
68e7c4dc78c7   r2e:temp_bmaskr-cnn                                   "/bin/bash"              4 weeks ago    Created                                                                     relaxed_borg
100d03e8d6de   r2e:temp_ikea_asm_dataset                             "/bin/bash"              4 weeks ago    Created                                                                     quirky_fermi
98821e259c16   r2e:temp_disco                                        "/bin/bash"              4 weeks ago    Created                                                                     amazing_ellis8
30829aeb7192   r2e:temp_pandora                                      "/bin/bash"              4 weeks ago    Created                                                                     stupefied_euler
a367c95f6a3a   r2e:temp_epos                                         "/bin/bash"              4 weeks ago    Created                                                                     wonderful_tharp
0073c5a76bbb   r2e:temp_mpnet                                        "/bin/bash"              4 weeks ago    Created                                                                     xenodochial_bell
375b795afea0   r2e:temp_django-e-commerce                            "/bin/bash"              4 weeks ago    Created                                                                     busy_tu
cf4934c0ccf6   r2e:temp_pandora                                      "/bin/bash"              4 weeks ago    Created                                                                     relaxed_fermi
5fd882f75274   r2e:temp_mpnet                                        "/bin/bash"              4 weeks ago    Created                                                                     inspiring_mahavira
c950c5099071   r2e:temp_delight                                      "/bin/bash"              4 weeks ago    Created                                                                     tender_wiles1
81b3b5630c6a   r2e:temp_web-api-project                              "/bin/bash"              4 weeks ago    Created                                                                     nifty_visvesvaraya3
ca540f7a8290   r2e:temp_pandora                                      "/bin/bash"              4 weeks ago    Created                                                                     priceless_panini
3f564346e35c   r2e:temp_unicoder                                     "/bin/bash"              4 weeks ago    Created                                                                     practical_carson
0e43f7ba4ae1   r2e:temp_dorkify                                      "/bin/bash"              4 weeks ago    Created                                                                     reverent_agnesi
22d0f4d71562   r2e:temp_web-api-project                              "/bin/bash"              4 weeks ago    Created                                                                     reverent_almeida
7a6c51424b3c   r2e:temp_mpnet                                        "/bin/bash"              4 weeks ago    Created                                                                     serene_hopper
0cb10a40ddac   r2e:temp_pandora                                      "/bin/bash"              4 weeks ago    Created                                                                     goofy_thompson
faf7cd9a3d10   r2e:temp_django-e-commerce                            "/bin/bash"              4 weeks ago    Created                                                                     happy_jemison
707a7c8e319c   r2e:temp_bip_utils                                    "/bin/bash"              4 weeks ago    Created                                                                     blissful_kepler
1f4ee28d243a   r2e:temp_epos                                         "/bin/bash"              4 weeks ago    Created                                                                     competent_bassi6
c7fcc1a7b2d4   r2e:temp_epos                                         "/bin/bash"              4 weeks ago    Created                                                                     vigorous_kapitsa
a8e5a5dbe9ab   r2e:temp_delight                                      "/bin/bash"              4 weeks ago    Created                                                                     admiring_murdock
8a3783c0f3f4   r2e:temp_web-api-project                              "/bin/bash"              4 weeks ago    Created                                                                     jovial_ritchie
019d58c75c6e   r2e:temp_nfl-led-scoreboard                           "/bin/bash"              4 weeks ago    Created                                                                     elastic_jang5
605fb3b8d484   r2e:temp_delight                                      "/bin/bash"              4 weeks ago    Created                                                                     magical_taussig0
8f8fc3f3e0f0   r2e:temp_web-api-project                              "/bin/bash"              4 weeks ago    Created                                                                     compassionate_raman
0a3f4b2e3b20   r2e:temp_mpnet                                        "/bin/bash"              4 weeks ago    Created                                                                     loving_keldysh
e6d34b8701ee   r2e:temp_bmaskr-cnn                                   "/bin/bash"              4 weeks ago    Created                                                                     hungry_brown
a197805d63a0   r2e:temp_commongen                                    "/bin/bash"              4 weeks ago    Created                                                                     naughty_perlman
717401b92219   r2e:temp_nfl-led-scoreboard                           "/bin/bash"              4 weeks ago    Created                                                                     tender_hypatia
6f45481b4a6d   r2e:temp_bip_utils                                    "/bin/bash"              4 weeks ago    Created                                                                     adoring_easley
644700867c82   r2e:temp_django-e-commerce                            "/bin/bash"              4 weeks ago    Created                                                                     heuristic_mendeleev
535e847ff63d   r2e:temp_django-e-commerce                            "/bin/bash"              4 weeks ago    Created                                                                     quirky_poitras
12af88141023   r2e:temp_pandora                                      "/bin/bash"              4 weeks ago    Created                                                                     interesting_ishizaka
22ae143ddade   r2e:temp_epos                                         "/bin/bash"              4 weeks ago    Created                                                                     nostalgic_kirch
2f0d4978219c   r2e:temp_pandora                                      "/bin/bash"              4 weeks ago    Created                                                                     pensive_shtern
f4dceb68e350   r2e:temp_corefbert                                    "/bin/bash"              4 weeks ago    Created                                                                     loving_moore0
282dd58a9175   r2e:temp_delight                                      "/bin/bash"              4 weeks ago    Created                                                                     peaceful_chatterjee
5492e07ef5f5   r2e:temp_ikea_asm_dataset                             "/bin/bash"              4 weeks ago    Created                                                                     laughing_carson
28640b74cd75   r2e:temp_openie6                                      "/bin/bash"              4 weeks ago    Created                                                                     mystifying_kalam
efbcc1379338   r2e:temp_ikea_asm_dataset                             "/bin/bash"              4 weeks ago    Created                                                                     awesome_goldberg6
0c8c4d1c87d6   r2e:temp_dgp                                          "/bin/bash"              4 weeks ago    Created                                                                     peaceful_ride
c9ce290e5163   r2e:temp_django-e-commerce                            "/bin/bash"              4 weeks ago    Created                                                                     pensive_stonebraker9
df982b5c515b   r2e:temp_bip_utils                                    "/bin/bash"              4 weeks ago    Created                                                                     nostalgic_lamarr
912e24f3e6ec   r2e:temp_bip_utils                                    "/bin/bash"              4 weeks ago    Created                                                                     lucid_mendeleev2
481c19fed9f7   r2e:temp_nfl-led-scoreboard                           "/bin/bash"              4 weeks ago    Created                                                                     silly_proskuriakova
43af8ae6091c   r2e:temp_web-api-project                              "/bin/bash"              4 weeks ago    Created                                                                     zen_chandrasekhar
9ecd13177924   r2e:temp_epos                                         "/bin/bash"              4 weeks ago    Created                                                                     mystifying_pare
f12aeb39b997   r2e:temp_openie6                                      "/bin/bash"              4 weeks ago    Created                                                                     clever_meninsky1
281afa7d00d0   r2e:temp_bip_utils                                    "/bin/bash"              4 weeks ago    Created                                                                     nostalgic_hofstadter
53ef1e0f47ad   r2e:temp_pandora                                      "/bin/bash"              4 weeks ago    Created                                                                     affectionate_torvalds
c2abaeaa5106   r2e:temp_dgp                                          "/bin/bash"              4 weeks ago    Created                                                                     clever_chebyshev
1ed4b5d5c76f   r2e:temp_dgp                                          "/bin/bash"              4 weeks ago    Created                                                                     naughty_tharp
dfd5c69cd055   r2e:temp_dgp                                          "/bin/bash"              4 weeks ago    Created                                                                     wonderful_saha
c4e0a0d7fa9b   r2e:temp_dgp                                          "/bin/bash"              4 weeks ago    Created                                                                     mystifying_haslett9
f9eb5bc38507   r2e:temp_mpnet                                        "/bin/bash"              4 weeks ago    Created                                                                     fervent_chatterjee
36e3f53aadae   r2e:temp_bip_utils                                    "/bin/bash"              4 weeks ago    Created                                                                     elastic_bell
041454cc8f95   r2e:temp_pandora                                      "/bin/bash"              4 weeks ago    Created                                                                     nifty_jennings
c60902c1a989   r2e:temp_pandora                                      "/bin/bash"              4 weeks ago    Created                                                                     blissful_haibt1
93e96454494e   r2e:temp_dgp                                          "/bin/bash"              4 weeks ago    Created                                                                     tender_lamport
1a8ede22163b   r2e:temp_pandora                                      "/bin/bash"              4 weeks ago    Created                                                                     dreamy_brahmagupta
bc9a96650ec4   r2e:temp_mpnet                                        "/bin/bash"              4 weeks ago    Created                                                                     relaxed_franklin
e39609f4bb71   r2e:temp_mpnet                                        "/bin/bash"              4 weeks ago    Created                                                                     sleepy_liskov
fbc10d92b54c   r2e:temp_django-e-commerce                            "/bin/bash"              4 weeks ago    Created                                                                     amazing_faraday3
d9455fc0b8de   r2e:temp_epos                                         "/bin/bash"              4 weeks ago    Created                                                                     gracious_heisenberg
011a13f5e875   r2e:temp_ikea_asm_dataset                             "/bin/bash"              4 weeks ago    Created                                                                     determined_torvalds
01e0c9e9f136   r2e:temp_delight                                      "/bin/bash"              4 weeks ago    Created                                                                     thirsty_stonebraker
16dce6056a16   r2e:temp_commongen                                    "/bin/bash"              4 weeks ago    Created                                                                     blissful_meninsky
4e8c5dfd390f   r2e:temp_drn-wsod-pytorch                             "/bin/bash"              4 weeks ago    Created                                                                     tender_albattani8
ff06ec50ca9b   r2e:temp_bip_utils                                    "/bin/bash"              4 weeks ago    Created                                                                     dreamy_nobel
2f7576dae17b   r2e:temp_ikea_asm_dataset                             "/bin/bash"              4 weeks ago    Created                                                                     priceless_brattain
98069467d7ff   r2e:temp_commongen                                    "/bin/bash"              4 weeks ago    Created                                                                     elegant_wright2
630e1c2d7d5c   r2e:temp_nfl-led-scoreboard                           "/bin/bash"              4 weeks ago    Created                                                                     pedantic_cerf2
f727da4a8367   r2e:temp_commongen                                    "/bin/bash"              4 weeks ago    Created                                                                     unruffled_tharp7
9c54d8125a81   r2e:temp_unicoder                                     "/bin/bash"              4 weeks ago    Created                                                                     sad_jackson2
c2eb404fbff8   r2e:temp_bmaskr-cnn                                   "/bin/bash"              4 weeks ago    Created                                                                     ecstatic_darwin5
18f8e12dd2cd   r2e:temp_bmaskr-cnn                                   "/bin/bash"              4 weeks ago    Created                                                                     hopeful_turing
14b081194a6f   r2e:temp_django-e-commerce                            "/bin/bash"              4 weeks ago    Created                                                                     affectionate_benz
5c0c5c7989e8   r2e:temp_nfl-led-scoreboard                           "/bin/bash"              4 weeks ago    Created                                                                     quirky_mendel
f3b768216800   r2e:temp_bip_utils                                    "/bin/bash"              4 weeks ago    Created                                                                     eloquent_newton7
dcc560839ed2   r2e:temp_dgp                                          "/bin/bash"              4 weeks ago    Created                                                                     goofy_joliot3
db8c5dc69e3d   r2e:temp_bip_utils                                    "/bin/bash"              4 weeks ago    Created                                                                     silly_zhukovsky
8303dd84a6c3   r2e:temp_mpnet                                        "/bin/bash"              4 weeks ago    Created                                                                     adoring_varahamihira
f7eac2588684   r2e:temp_unicoder                                     "/bin/bash"              4 weeks ago    Created                                                                     reverent_sammet
fb69f178e204   r2e:temp_freelb                                       "/bin/bash"              4 weeks ago    Created                                                                     brave_pasteur
b12065087ea7   r2e:temp_epos                                         "/bin/bash"              4 weeks ago    Created                                                                     modest_zhukovsky
61030d84ed40   r2e:temp_dgp                                          "/bin/bash"              4 weeks ago    Created                                                                     silly_hofstadter
fbd2bd00bcb3   r2e:temp_dorkify                                      "/bin/bash"              4 weeks ago    Created                                                                     boring_napier
c9ee81209676   r2e:temp_django-e-commerce                            "/bin/bash"              4 weeks ago    Created                                                                     sleepy_goldberg
0d4f3b00b8fd   r2e:temp_mpnet                                        "/bin/bash"              4 weeks ago    Created                                                                     infallible_almeida
62d5c2df474f   r2e:temp_pandora                                      "/bin/bash"              4 weeks ago    Created                                                                     upbeat_chebyshev
2532a6bb2b42   r2e:temp_mpnet                                        "/bin/bash"              4 weeks ago    Created                                                                     relaxed_chatterjee5
d9d30ad076c3   r2e:temp_dorkify                                      "/bin/bash"              4 weeks ago    Created                                                                     friendly_bell
a121f8a599e8   r2e:temp_mpnet                                        "/bin/bash"              4 weeks ago    Created                                                                     infallible_chatelet8
bb9a117785d8   r2e:temp_pandora                                      "/bin/bash"              4 weeks ago    Created                                                                     beautiful_cohen
b25454c485d1   r2e:temp_unicoder                                     "/bin/bash"              4 weeks ago    Created                                                                     vigilant_babbage
a325c1d18350   r2e:temp_bip_utils                                    "/bin/bash"              4 weeks ago    Created                                                                     pensive_hypatia
8dd06727e2eb   r2e:temp_delight                                      "/bin/bash"              4 weeks ago    Created                                                                     infallible_pare
932c3670c90e   r2e:temp_nfl-led-scoreboard                           "/bin/bash"              4 weeks ago    Created                                                                     serene_bardeen
21e5207da5fa   r2e:temp_delight                                      "/bin/bash"              4 weeks ago    Created                                                                     ecstatic_blackburn
b909233a94e6   r2e:temp_unicoder                                     "/bin/bash"              4 weeks ago    Created                                                                     mystifying_mendeleev5
69fea1f339e7   r2e:temp_drn-wsod-pytorch                             "/bin/bash"              4 weeks ago    Created                                                                     gallant_thompson
9af8902ff7e4   r2e:temp_unicoder                                     "/bin/bash"              4 weeks ago    Created                                                                     competent_wescoff5
0195eac68266   r2e:temp_nfl-led-scoreboard                           "/bin/bash"              4 weeks ago    Created                                                                     busy_kalam
0a4bf89d5a94   r2e:temp_dorkify                                      "/bin/bash"              4 weeks ago    Created                                                                     practical_mirzakhani
a98d9c4e76b3   r2e:temp_epos                                         "/bin/bash"              4 weeks ago    Created                                                                     elastic_khorana7
7ee69c85c98a   r2e:temp_pandora                                      "/bin/bash"              4 weeks ago    Created                                                                     romantic_elion
1fc5619bc7d2   r2e:temp_unicoder                                     "/bin/bash"              4 weeks ago    Created                                                                     gifted_wing
6479f47bbbea   r2e:temp_unicoder                                     "/bin/bash"              4 weeks ago    Created                                                                     compassionate_bhabha
a2369f87fde4   r2e:temp_dgp                                          "/bin/bash"              4 weeks ago    Created                                                                     distracted_roentgen
e3269f26c677   r2e:temp_ikea_asm_dataset                             "/bin/bash"              4 weeks ago    Created                                                                     beautiful_lamarr
402aa214f3a7   r2e:temp_drn-wsod-pytorch                             "/bin/bash"              4 weeks ago    Created                                                                     determined_shtern
e12f21bf15b5   r2e:temp_unicoder                                     "/bin/bash"              4 weeks ago    Created                                                                     eloquent_heyrovsky0
ac1a5379653d   r2e:temp_disco                                        "/bin/bash"              4 weeks ago    Created                                                                     goofy_kirch7
dfcd2bd9b7cb   r2e:temp_commongen                                    "/bin/bash"              4 weeks ago    Created                                                                     funny_chaum
f671192639c0   r2e:temp_freelb                                       "/bin/bash"              4 weeks ago    Created                                                                     jolly_almeida0
239303011f07   r2e:temp_vps                                          "/bin/bash"              4 weeks ago    Created                                                                     wonderful_raman1
f61e8281d784   r2e:temp_freelb                                       "/bin/bash"              4 weeks ago    Created                                                                     agitated_beaver
c2265f1c7764   r2e:temp_nfl-led-scoreboard                           "/bin/bash"              4 weeks ago    Created                                                                     crazy_mccarthy
2fec15467fc2   r2e:temp_dgp                                          "/bin/bash"              4 weeks ago    Created                                                                     jolly_brahmagupta
99ea9aa8b777   r2e:temp_instanceshadowdetection                      "/bin/bash"              4 weeks ago    Created                                                                     romantic_hamilton
